source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot,pm_membership_prob,pm_dist_mahalanobis,membership_tier
598677454190000384,132.97582347369735,11.17502651383981,4.693587046726234,-21.949626069209152,-13.678715590024677,1.1041914,20.822527,1.6694565,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,1.905063587050541e-87,23.07183147933958,non-member
598677690413331328,133.0707980979425,11.150638056853184,1.5209491572288845,-11.174302913522885,-2.9101500631034183,1.035634,17.997013,2.0649948,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,3869.1875,4.3458,-0.0321,1217.6184,0.633,0.4411,0.2505,0.9293154125898242,6.644300988736657,core
598677729068014976,133.09039086189722,11.164380597378448,1.2773250577302129,-7.157062806655341,-11.12501809810834,0.94627935,16.617004,1.4816418,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4446.6396,4.5935,0.2694,847.8597,0.2659,0.2,0.1051,4.0666132110229563e-109,10.228913051622591,non-member
598677729068015104,133.091512243433,11.16239689516948,0.545657591961344,-7.694033399112067,-10.815919575392902,1.0324737,18.168497,1.4636555,,NOT_AVAILABLE,0,False,False,False,False,False,True,True,4217.1826,4.8298,-0.9757,1014.2934,0.0078,0.0058,0.0031,7.824215878498631e-99,8.709690914081488,non-member
598677797787499904,133.0543928715427,11.154294741733214,0.8175790612534485,-1.0348341659127187,-0.8229846823323813,0.9640282,17.183378,1.1782856,,NOT_AVAILABLE,0,True,False,False,False,False,True,True,4756.8193,4.6622,-0.0623,1342.9198,0.0089,0.007,0.0037,0.7449213374057786,15.62253688411655,probable
598677832147241984,133.0344987873577,11.14542686191858,0.4569308954637006,-3.709222719926157,-22.45907309073372,1.0571197,14.509799,0.93976784,148.31422,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5484.5737,3.4064,-1.4575,2197.3918,0.1875,0.1554,0.0849,0.0,28.411718794984477,non-member
598677862212210688,133.03743417181713,11.15922937339735,0.8062569283109022,0.1563486550861309,-8.404175374054837,1.0564786,20.59925,1.1524296,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,1.8865254928156467e-88,25.04834193649187,non-member
598677862212337024,133.03805686291355,11.155416582496716,1.968166034111862,-9.406883750501391,-2.8308964629218005,1.1136729,20.484896,2.3221207,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.9195997731227591,2.5201706797328027,core
598677930931505920,133.07785566116883,11.167404346469525,1.1561783045701048,-5.146300484109265,-18.83557836387049,1.0001781,19.058578,1.4385471,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0,21.81506135551414,non-member
598678003945922944,133.07277679493671,11.181215924055037,3.1637314252265254,-10.46472008606719,-6.769242955161021,1.1188235,13.005664,1.0072393,-8.749321,NOT_AVAILABLE,0,True,True,False,False,False,True,True,5158.6704,4.5042,0.0603,313.0133,0.0085,0.0069,0.0036,2.0015338824212957e-20,1.9612066708415898,non-member
598678034010717824,133.10943223732102,11.16036892687026,4.088961519485261,6.063390565725026,-48.9558358167171,0.9722498,19.052637,2.8397865,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,0.0,74.95881813816936,non-member
598678068370459136,133.11247037589422,11.166702960823034,0.5810981436847884,-10.137631473688804,3.2251164478858536,1.03345,19.72832,2.0809326,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,1.9867026677881284e-45,9.579052893550832,non-member
598678072664794752,133.12242765370723,11.16923146800316,0.7712750814752614,-8.944321009964971,-10.95878439204898,1.0701544,20.293556,1.0921001,,NOT_AVAILABLE,0,False,False,False,False,False,False,False,,,,,,,,3.4201459958400115e-95,5.999477284286987,non-member
