source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
608022577178551168,132.4612794480241,12.400952528404735,1.934752941656992,-5.494193512706322,-12.211228429818355,1.0001298,20.630125,1.5514431,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022645895784704,132.4967718645196,12.420125445537451,0.8255371122291109,1.7854258895178035,-4.029315408585654,0.9701938,18.68761,1.6728611,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3825.5178,4.8959,-0.7985,841.8284,0.0151,0.0109,0.0059
608022645898080896,132.50051496189064,12.41322494030542,3.8462668189661473,-10.37927232560467,-4.925668999754784,1.0822432,20.650522,1.9229279,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022684552051072,132.5095165633298,12.419662767987388,0.7995495830695439,-0.7906244956479278,-0.36600817315187006,1.037646,19.549486,2.3401642,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022783334736128,132.54828565889795,12.416506707138081,,,,,21.466503,1.2647686,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022787630403072,132.53716005714293,12.415949737431829,-3.6485020868662965,-4.795868800046069,-0.5979724603055144,0.96217215,20.765692,0.8008766,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022852054219648,132.52632903831898,12.43075793389273,1.3239659455490673,-0.05138222007740256,-15.907757403515628,1.062998,19.488869,2.0284786,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022886413962240,132.53723354055754,12.438009752678262,0.3387708268084948,2.6065680973399985,-10.156393752856673,1.1024429,18.600985,0.7325897,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5836.0693,4.7207,-1.5282,3794.889,0.0031,0.0026,0.0014
608022886416289152,132.53400659673363,12.438075513494391,-0.14359897086540346,7.972234692010652,-1.990311165804674,1.1212264,20.6111,1.9767303,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022890709819648,132.5349498675739,12.430077088255851,,,,,21.070784,2.042204,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608022959428902272,132.57063017012504,12.450378650713136,1.183328909334348,-10.907126161268538,-3.0046260779424596,0.996554,13.578494,0.73156834,28.77137,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5926.51,4.234,-0.2521,767.4925,8.0E-4,6.0E-4,3.0E-4
608022989495529600,132.55680750428655,12.44686109603132,0.9145609880696964,-8.692367275668476,-13.95612262991788,0.9655342,16.273832,1.1193953,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4859.351,4.6012,-0.3771,946.6582,0.0117,0.0092,0.0049
608022993788643712,132.55795114049243,12.447236971111549,0.8500877863399893,-8.655406014711517,-13.709328938036212,1.0684243,14.835687,0.9112797,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5657.0024,4.4319,-0.2599,860.2032,0.2219,0.1844,0.0991
608023058214963200,132.51838607152104,12.43188308368431,2.399315410305687,23.294029988066498,-73.02447817011739,0.9458932,20.782572,1.4946728,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023333091091840,132.62240225574928,12.416275539183838,0.6233778835441065,-0.8751232143733696,0.7023429058064439,0.91281873,20.839724,1.2977104,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023406105602304,132.62333694746047,12.42828606001727,9.093116048082985,-69.54900568533226,-103.13004156279527,1.0009849,15.500093,2.598857,31.67912,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3474.4126,4.8678,-0.1684,110.985,0.7855,0.5136,0.3224
608023436175110272,132.61735515790448,12.435159792333607,1.0764433765959653,11.38402028708797,-5.807566919578689,0.9676099,18.533651,2.7122345,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3425.8538,4.821,0.0121,474.0846,0.729,0.471,0.3038
608023509184784512,132.65671791288995,12.446149803757853,0.3810354404126488,-4.271786781215061,1.4231821654388486,0.9592735,15.984235,0.7600031,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5898.9907,4.4662,-0.634,1583.6836,0.0576,0.0488,0.0265
608023543544523008,132.6341241075848,12.44102601765942,0.2389073995208366,5.744691444200554,1.2801464454152673,1.0438269,19.09777,1.8648167,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023573609251328,132.64748019935254,12.445939449988952,0.23161731531133453,-0.22395685767179166,2.0075055668193125,1.0104419,20.267511,1.8633499,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023676687948416,132.59084788296965,12.446274508251227,0.8540982211819184,-3.0687255994453535,-5.298938553559523,1.0070983,17.747608,2.0480213,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4124.0103,4.6511,0.4725,852.0793,0.8005,0.5668,0.317
608023749703107200,132.63549200991207,12.45608630253222,,,,,21.685345,1.0588894,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023779767170560,132.632834675985,12.460792008979537,0.2822252938118526,-5.478965606085173,-16.18228871471494,1.308035,18.23544,1.5918941,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4029.7358,4.8098,-0.7761,922.3378,0.0125,0.0091,0.0049
608023779767682048,132.64581704321918,12.461632070597256,-0.0013731224295219667,-0.992073063482979,-3.8868396827616216,1.079187,20.195183,2.1687603,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023814127239808,132.61789909613978,12.4641994977635,-0.36828176727039663,0.4575690785097851,-5.059481877865256,0.99849534,19.289835,0.98176193,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023818422356224,132.61660732023893,12.46496120139948,0.4258999097745787,-4.329048018982425,1.7822100095978628,0.9882444,18.858341,1.5046711,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4204.997,4.8016,-0.8013,1438.9147,0.0138,0.0103,0.0055
608023848489056256,132.63624361450042,12.47373168167684,,,,,20.941353,1.3814659,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608023917206125184,132.68064438946163,12.463410998889035,-0.4214267538393969,-1.1800818012840975,-3.5187981714569436,1.0338926,19.447075,0.69031143,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024024580859520,132.69877311203064,12.469646263242007,0.2874973475950103,3.9423004650731155,-19.187515960100722,0.9565019,16.819443,0.7050514,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5984.4043,4.5761,-1.3962,2038.6554,0.0077,0.0066,0.0036
608024054645088128,132.695331090958,12.481765371185434,,,,,21.535606,1.4414425,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024093300137344,132.6848395569748,12.485740648613758,1.9828407198739848,-0.48534984636414635,-3.448856828537062,0.9273006,20.869444,0.99864006,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024157724625024,132.64769158082385,12.471579495746722,0.8912192850764173,0.3698677011071662,-0.580335489664659,1.0916673,20.51047,0.51729393,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024162019737728,132.65024138448254,12.47866428610307,0.6890095569237978,6.358668899053576,-2.422189032385071,0.96770144,17.136864,1.0868721,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4892.17,4.7047,-0.5824,1259.2106,0.0079,0.0063,0.0034
608024196379473152,132.6688263863427,12.482615304263994,0.22890256480573343,-4.957105478972543,0.013871666916612476,1.4098974,17.083134,1.043045,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4948.7056,4.5678,-0.9766,1477.4053,0.0082,0.0065,0.0035
608024226448672000,132.63941393400543,12.47574917466993,0.788135289522342,-9.193504717475966,4.526699102726123,1.0662794,20.725506,1.5735283,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024466961938432,132.59827857459712,12.461850350781368,3.440894146887424,-3.0903017404368858,1.8820298683026726,1.006874,17.981747,2.516367,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3460.283,4.9314,-0.3408,300.5543,0.7577,0.4964,0.3091
608024471256987648,132.591778944527,12.459068417363929,2.468285013265055,-1.4288042855659477,-0.18128708137064967,1.1262507,20.608105,1.3120308,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608024471257386752,132.59691678061776,12.46153303125087,0.13365729073273797,-2.3657232403045185,0.627763368877637,0.9954101,18.630173,0.96673584,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,5055.62,4.7973,-1.5908,2255.9412,0.001,8.0E-4,4.0E-4
608029934455884416,132.72294167319205,12.490005222139986,1.001139634293373,-4.705710770325282,-17.10092781724023,0.9880514,19.043415,2.2547874,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
608029934455884544,132.71873006679576,12.486908201577704,0.13027252716551407,0.010047227262375613,-6.10181196184743,1.0231265,19.008108,1.1522579,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680061828574208,133.16145874905973,11.19278773740825,3.1766236476141074,-2.183082474528886,10.465697281597306,0.984815,20.032923,2.0875225,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680096193072768,133.16890981436757,11.199033683063847,-0.014500097525555509,-6.822616209579129,2.4548364629972235,0.9789861,19.978212,1.9672108,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680100483121792,133.17863861334948,11.200666412042386,,,,,20.422958,1.4191551,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680203562334592,133.19031292581664,11.210824865366096,1.450093238447024,0.7258544756666775,-3.3545090189663815,1.0243477,19.858961,1.2841816,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680203562336384,133.18559667222866,11.205689390700504,-0.31888105604493383,-3.6101780479436023,-4.307571261827962,1.0084007,19.660091,1.8006496,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680645943974912,133.2242549226139,11.236213461308356,0.5079163337881338,-2.4803977203769216,-1.418029169763397,0.9896269,17.702797,0.9058857,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5379.7046,4.6768,-0.7015,2211.1226,0.01,0.0082,0.0044
604680714663453696,133.24885791062158,11.244162327677689,0.7367874337847438,3.1524183427357393,-0.6842491823123078,1.0110765,19.548475,2.09161,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604680718958399360,133.2455201552644,11.24270676090055,0.5667223432827722,-5.644265632573044,-1.3930875050277405,0.9139719,14.5877695,0.7735491,60.381542,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5924.981,3.8185,-0.6949,1951.7261,0.0745,0.0632,0.0342
604680718958478336,133.24921482970336,11.248105249244787,0.3894957541937866,-9.075898036638698,-4.279701177433669,1.0402166,16.867592,0.94924164,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5567.7637,4.3418,-0.4382,2629.2537,0.1844,0.1522,0.0816
604680753318139392,133.23252261062854,11.250890140659672,0.13052141144510399,-1.5272924789756286,-0.2763283556236277,0.98695135,17.986391,0.77142715,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5830.9194,4.6607,-1.0042,3106.4475,0.0048,0.0041,0.0022
604680753318216576,133.22867085648923,11.245000607113644,1.2753954986239697,2.869213505823329,-11.538042950087481,0.9460992,20.342735,1.0300541,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604685937344635648,133.31954177755745,11.334128197620164,,,,,21.113636,0.6973038,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682265146623232,133.25883388437325,11.260503186841493,2.32926226620624,25.016226380808803,-6.947869024075867,0.95793116,13.195863,0.8516121,-4.0796,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5550.984,4.4605,-0.2613,403.5439,0.0016,0.0014,7.0E-4
604682329571319424,133.28773542983976,11.271178675664313,1.2488721425758997,-0.39278229936201725,2.114879643631553,1.0670463,20.516592,1.5719128,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682333866181376,133.28081605096645,11.269865256057354,3.862063551231223,-44.48086424250907,-12.848730624788569,1.0278662,17.051977,2.6932793,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3409.2217,4.5754,-0.3524,279.347,0.8223,0.5318,0.3414
604682363930904704,133.29650329081946,11.275151113015344,2.747839362704651,-8.781864061853865,2.765042655893478,1.8499444,18.546696,2.441618,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682363930907264,133.29401425295708,11.286468568408731,0.783806018197164,-4.9818838542815245,5.411210432204352,1.0281606,18.343681,1.8341084,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,4147.2427,4.4945,-0.0109,1532.4344,0.5907,0.4278,0.2305
604682398290643456,133.27461146473277,11.275828915271106,0.3402833856673415,1.4332671962456296,-5.786189983647781,0.98689973,17.691135,0.82481766,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5533.1216,4.678,-1.3718,2212.1643,0.004,0.0034,0.0018
604682432650384896,133.28475353978044,11.288936240440023,1.2693078799482866,-0.2689657102844476,-3.3608250530202377,0.976265,18.434855,1.8095264,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3811.7178,4.8495,-0.6617,772.6599,0.1571,0.1121,0.0609
604682436945309440,133.28924271402428,11.288336453507771,0.40674248198553814,-3.9150055112208637,-3.4127520037479044,0.9356395,16.540522,0.9103565,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5381.58,4.602,-0.615,1375.1656,0.0233,0.0192,0.0103
604682776247772800,133.31501866305655,11.300507940642937,1.333059985783031,-5.610442533714252,-6.85923447146486,0.98854846,19.082407,2.222414,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682776247774720,133.3227997566498,11.30598175388235,0.42522965398213114,-3.394260323011456,-3.27115614954928,0.97747624,17.17377,1.0341873,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5038.6494,4.6774,-0.6085,1454.1504,0.0137,0.011,0.0059
604682844967252992,133.31441664581962,11.31036457580049,0.2939089201982378,1.536018344160269,-4.878014973216126,1.027405,18.515766,1.902813,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3655.7468,4.8878,-0.6815,650.0782,0.0486,0.0341,0.0188
604682849262165504,133.30342240845314,11.314088077689775,2.9580688271333297,15.939029474742963,-26.711278943521577,1.0501492,15.844503,1.9855385,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
604682883622261504,133.3281142349885,11.311554552688538,,,,,21.121656,1.1242638,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682913686878080,133.33463013503578,11.316140030209171,2.1024060981065693,-8.501200390048666,4.1412955168103585,1.0317268,20.174284,2.054037,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682948046468864,133.3202907317216,11.312583938045828,,,,,21.060595,1.4669094,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604682948046470144,133.32409622837343,11.315390531551518,1.0019115738940252,-12.558490720903603,3.8721539147450743,0.97148323,17.794859,1.7096615,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4261.6064,4.6747,0.0149,993.4562,0.4776,0.3478,0.1869
604683021060887040,133.1533545801445,11.189146743722544,0.7880831190644595,-2.830387076161663,-2.889135524134714,1.0476203,17.87866,1.2893429,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4498.0986,4.7989,-1.0992,1154.3243,0.0311,0.024,0.0129
604683021062436608,133.14864878249185,11.198561364544167,,,,,20.482426,1.5253353,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683124140099456,133.15527658334352,11.219167041714918,,,,,19.663082,1.5135307,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683124140099840,133.14880261208378,11.219646928953177,2.256142325300901,-12.419994244637296,-17.806162648294258,1.0060169,17.527185,2.347557,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3653.7585,4.3859,-0.1819,763.896,0.589,0.3983,0.2394
604683188564770048,133.18969753564699,11.22342614044124,2.3819931141846054,-8.052128299673814,2.7217807305687094,1.0229974,20.53011,2.2769203,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683192859190400,133.18221740314917,11.22409618468337,,,,,21.164503,1.5618763,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683222924348032,133.16324820831542,11.218637011196375,0.5183830191972641,-6.022366977645316,1.0753193694687244,1.0160569,19.635902,1.9940338,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683330298531200,133.14355063339517,11.219661456026678,1.2749342001102402,-3.289557955790908,-13.766803610601658,1.0764163,18.774462,2.2335434,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3580.3757,4.9274,-0.5665,562.8923,0.2995,0.2039,0.1206
604683394723718784,133.1296787051369,11.240621366651478,,,,,21.036505,2.3007298,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683429082700032,133.14704267332317,11.237020512523408,1.4316416779977994,-5.439457946392817,8.921006626118881,1.0634052,12.387108,0.6972828,3.4802387,NOT_AVAILABLE,0,true,true,true,false,false,true,true,6036.329,4.0788,-0.3743,670.65,0.0024,0.002,0.0011
604683463442679680,133.15920730331206,11.239947436525794,1.1105373512737258,-2.0983478697290225,-6.714314386016691,1.0462539,19.84178,2.1395187,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683467737481088,133.16745560486598,11.238328746578084,1.2186551375645929,-7.368432952264568,-4.480893112582524,0.98271674,14.751451,1.0173006,3.1940227,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5156.111,4.443,0.0954,779.1599,0.0266,0.0214,0.0113
604683467737585792,133.16772028554698,11.247938136467093,,,,,20.989445,1.3783207,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683502097423488,133.1372608825963,11.24394658542677,,,,,21.161472,0.056575775,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683566521735552,133.19574211840572,11.234114528670384,6.165304674011182,8.152555625524428,-28.875502623482042,1.0807647,15.516729,2.3752365,16.610048,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3565.5764,4.7219,-0.2311,162.1308,0.5622,0.3761,0.2296
604683566521893248,133.199373770125,11.231112074194437,1.7305447088322259,4.377959836201038,-3.4395166987837746,1.0321678,20.084854,2.3083706,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683669600956544,133.19844703088003,11.25291715531411,0.5749775690488195,1.954393226892774,-5.947670826889339,0.9803662,17.519648,1.5607586,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4479.292,4.6677,0.4751,1156.7812,0.4541,0.3389,0.1779
604683673895977600,133.1979664247469,11.245749316939271,0.737506162153056,0.5279914068524465,0.07408637821163228,0.9779284,20.520508,0.9407749,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683742615376512,133.2288734611171,11.263425909168024,4.572409261566149,-60.55670684580976,-88.86037207594019,1.0140915,16.403795,2.3690186,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3519.5012,4.7365,-0.3618,222.2529,0.4819,0.3214,0.1974
604683742615377536,133.22995963482074,11.254910923423925,1.765054789356958,-17.829252543465877,-3.9434672989910373,1.7737066,14.814395,1.1604347,76.30827,NOT_AVAILABLE,1,true,true,false,false,false,true,true,4875.6084,4.5122,-0.1779,565.2827,0.1166,0.0923,0.0489
604683772680174848,133.19947082531925,11.262878406063098,-0.29074897994456533,-2.942863394390538,-11.766567264269252,1.0646886,19.055555,1.430767,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683776975118976,133.20422893161194,11.265420690948181,0.7268836501900886,-5.845563539483526,-2.9575494016969057,1.0486465,12.234204,0.4473877,,NOT_AVAILABLE,0,true,true,false,false,false,true,true,9841.052,4.2122,-0.0712,1094.2328,0.9491,0.8837,0.4726
604683811334852224,133.228257736272,11.273403527516907,0.6729022758447143,-1.1354853041036235,-3.907520581507922,1.0642288,15.68452,0.92443466,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5455.727,4.5635,-0.1749,1095.3055,0.0069,0.0056,0.003
604683845694599424,133.17574172358917,11.258681152808881,-0.33641823583632546,-3.5886490310239254,-1.9652925253038862,1.0145332,19.38605,1.4538383,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683880054335360,133.19564032744793,11.262289932753466,0.2873044880167688,-1.8759978104572306,-11.05051054618933,0.9993407,17.991915,0.7546005,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5889.1797,4.6741,-1.7148,3040.1658,0.0079,0.0067,0.0037
604683910119283712,133.1687803782743,11.266970198255008,0.7482507750328244,-0.8070074306305421,-7.138186082705918,1.0834236,19.84274,1.8203487,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604683944479022464,133.18092867160243,11.268261539336354,0.7135217539215958,-0.7035452038192345,-2.5897611051179594,1.0675695,20.183374,1.3794556,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684051853171968,133.19466249733077,11.284723408580057,,,,,21.2465,1.37747,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684120574064512,133.10258002270692,11.233588811090234,,,,,20.59496,1.2410526,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684120574097792,133.11115414246703,11.242263503151017,,,,,21.126848,1.6317463,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684154932251520,133.12990440682148,11.245796966815842,0.020770864138308413,-0.3176457520828437,-1.852911479699906,1.7207068,16.08183,0.9915304,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,5106.7085,4.1955,-0.7442,1904.3667,0.0332,0.027,0.0145
604684189291993600,133.10050008595738,11.242959968943763,0.6597034715780478,14.221759324170794,-28.102898226069552,1.0018659,19.465628,1.3724556,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684189291993856,133.10155874213044,11.239032169071372,0.5378064853482767,-1.8167566355437343,-6.257072115668215,0.9716472,18.031702,1.4464417,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,4416.3833,4.657,0.0403,1528.8119,0.0064,0.0048,0.0026
604684219356769664,133.11153061561953,11.251521315586034,2.3724403871058133,-15.171070561759711,-14.307995923975776,0.9553668,18.315125,2.6029243,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3457.619,4.917,-0.3123,365.0907,0.7364,0.4822,0.3013
604684223651730304,133.1109519840193,11.254084894028273,1.9564165753708394,-15.545325351521733,-14.383125530356953,1.0214739,18.196413,2.5121708,,NOT_AVAILABLE,0,false,false,false,false,false,true,true,3436.219,4.708,-0.6062,393.4306,0.5607,0.3697,0.2293
604684223651730560,133.10769306154128,11.25746973594093,1.8428992532077098,-27.06868541260241,-15.461743034073793,0.9555274,14.387076,1.0407057,44.001797,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5092.501,4.5258,-0.0714,532.3523,0.05,0.0403,0.0213
604684253721364608,133.13761124796474,11.249944208720752,3.6583635551562086,-8.96908510061214,-5.085260251240248,1.1184813,20.730453,1.4034004,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684292370833792,133.13482815742464,11.26250388050485,1.0842997364323537,-2.4540747043885096,1.8487491715023792,0.9638205,20.775293,0.81025124,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684326730942592,133.12692088532611,11.258976562554766,1.1630593472821595,-11.178438706245466,-2.7221340729824037,0.97894746,7.9480596,2.1596684,33.726326,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
604684391160232064,133.0829806832177,11.2502157295293,-0.6139653505818577,-4.326382164131038,-0.5759427190342752,1.0192891,20.210873,1.4833698,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684395450424320,133.0893277913098,11.257323691223261,0.7785135004933754,1.9236971051659633,-7.562359439863503,1.0009452,19.761011,0.85100365,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684429810162048,133.10012172713445,11.255760707986417,0.8201969454314737,-3.0968947010572583,-11.78255729844207,1.0543953,18.871567,2.0217438,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,3434.0466,4.13,-0.2967,1545.3466,0.0011,7.0E-4,5.0E-4
604684494234836224,133.08993227450097,11.26717110646282,3.019364178806251,-10.7772300192187,-1.913162102207231,1.017426,20.88677,1.7499752,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684528599222144,133.11303386186296,11.277681041186728,0.793919601290682,-8.806529167927728,-0.4860368628446269,0.97181207,19.432367,1.9508953,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684532889373952,133.10942452354703,11.276102502624532,1.1489719174965263,-10.883061410344045,-2.6649373695306355,0.95618,13.135402,0.7453089,33.822113,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
604684532889374976,133.10759481706643,11.265951539236267,0.6060724997381916,-2.3968057233477476,-5.537781912329534,0.9756048,16.868256,1.1765308,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4846.664,4.6072,-0.0703,1238.6821,0.022,0.0172,0.009
604684567249174144,133.1209065539131,11.287468431766385,0.7187007141985264,-6.758674576971387,6.127135233359837,0.99237585,14.121349,1.073308,61.241364,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5061.319,3.5404,-0.1001,1696.9977,0.1297,0.1042,0.0553
604684670328321664,133.1585619968242,11.267442460545768,0.6767001302740714,-5.709683281078352,-13.061317964195405,1.0123981,19.448479,1.9774933,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684704688057344,133.17439943017638,11.282595177529203,0.9673319475377982,-3.67543630796186,-6.555195882302362,0.98237383,18.839584,1.8715725,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3598.716,4.8389,-1.2739,508.4701,0.0034,0.0024,0.0013
604684739047799808,133.14228842377193,11.283103194060594,0.5046717014529954,6.283038752781149,-3.7527574624133186,1.0046741,19.056755,1.8926716,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684807767270528,133.18159949909244,11.295493681801682,1.9139635772753962,-5.980690222533992,7.479891134985534,0.9638986,18.709253,2.2313957,,NOT_AVAILABLE,0,false,false,false,false,false,true,false,3323.1042,4.6403,-1.1963,359.9659,0.0687,0.0456,0.0275
604684807768881920,133.17623231274712,11.293409402117641,,,,,21.941828,0.87563705,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684837832074240,133.1799729725349,11.299621358603732,1.1578536206090466,-14.930604151614155,2.8273659123523576,1.0145837,19.061672,2.263422,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684872191811072,133.16399520506295,11.29559188991653,0.7682324067628219,-13.306044738272373,-1.8310013536195895,0.9637535,17.402252,1.2810535,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,4510.6577,4.7155,-0.6981,1062.0005,0.0351,0.0271,0.0144
604684876486748288,133.16389398596374,11.308229250286354,-1.1311129360855703,-4.248686500819236,0.14280064052074734,0.9607704,19.914156,1.3294353,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
604684945206230656,133.13493970972243,11.290980235210219,0.5218178414450197,-1.1660009409487664,3.775452508988279,0.9605414,19.60939,2.1060886,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
